,dset,method,y_pred,y_test
0,magic,lasso_cv,0.061406037596385674,0.030700665556329033
1,magic,lasso_cv,-0.13822214887949438,0.7625474752440298
2,magic,lasso_cv,-0.13459549592027018,1.0960840001347256
3,magic,lasso_cv,-0.0034979990449687673,-0.6286382039377408
4,magic,lasso_cv,-0.0034979990449687673,1.3648467651191123
5,magic,lasso_cv,-0.07331811223813996,0.5749936032765085
6,magic,lasso_cv,-0.13822214887949438,1.1096188156375364
7,magic,lasso_cv,-0.0034979990449687673,-0.382111207279401
8,magic,lasso_cv,0.061406037596385674,-2.542847825049559
9,magic,lasso_cv,-0.13822214887949438,1.3029733228205485
10,magic,lasso_cv,0.061406037596385674,-0.18392283741681406
11,magic,lasso_cv,-0.13822214887949438,-0.9882775872981429
12,magic,lasso_cv,-0.07331811223813996,-0.4536523749371156
13,magic,lasso_cv,-0.13822214887949438,0.38743973130898574
14,magic,lasso_cv,-0.0034979990449687673,-2.3233904593968404
15,magic,lasso_cv,-0.13822214887949438,0.32169919886676246
16,magic,lasso_cv,0.072838320702703,-1.548038885592963
17,magic,lasso_cv,-0.0034979990449687673,-1.7520278906710405
18,magic,lasso_cv,-0.0034979990449687673,-1.1332934676854018
19,magic,lasso_cv,-0.13822214887949438,0.5527578349504617
20,magic,lasso_cv,0.061406037596385674,-0.5570970362800269
21,magic,lasso_cv,-0.0034979990449687673,0.3149317911153563
22,magic,lasso_cv,0.072838320702703,0.254025121352708
23,magic,lasso_cv,0.061406037596385674,0.4802498947568322
24,magic,lasso_cv,-0.0034979990449687673,-0.4246491988596634
25,magic,lasso_cv,-0.0034979990449687673,-0.3763105720639104
26,magic,lasso_cv,-0.0034979990449687673,-1.0124469006960193
27,magic,lasso_cv,-0.13822214887949438,0.48315021236457756
28,magic,lasso_cv,0.061406037596385674,0.008322384944110849
29,magic,lasso_cv,-0.0034979990449687673,-1.1767982318015797
30,magic,lasso_cv,0.061406037596385674,0.6175315948567709
31,magic,lasso_cv,0.061406037596385674,0.34296819465689365
32,magic,lasso_cv,-0.0034979990449687673,0.9355997591728247
33,magic,lasso_cv,-0.0034979990449687673,-0.18488960995272824
34,magic,lasso_cv,-0.0034979990449687673,1.0429115106593962
35,magic,lasso_cv,0.0614060375963856,0.44641285599980574
36,magic,lasso_cv,-0.0034979990449687673,1.506962327898626
37,magic,lasso_cv,-0.0034979990449687673,-0.100780399328119
38,magic,lasso_cv,-0.0034979990449687673,0.3004302030766312
39,magic,lasso_cv,0.072838320702703,-0.36760961924067453
40,magic,lasso_cv,-0.0034979990449687673,0.8882279049129872
41,magic,lasso_cv,-0.0034979990449687673,0.34200142212097806
42,magic,lasso_cv,-0.0034979990449687673,1.2585017861684549
43,magic,lasso_cv,-0.13822214887949438,0.8389225055813188
44,magic,lasso_cv,0.072838320702703,-0.4662204179040109
45,magic,lasso_cv,0.061406037596385674,2.1218296607406035
46,magic,lasso_cv,-0.0034979990449687673,1.8288975823583404
47,magic,lasso_cv,-0.0034979990449687673,-0.6566746074792775
48,magic,lasso_cv,-0.0034979990449687673,0.0925741078548929
49,magic,lasso_cv,-0.13459549592027018,-0.15395288880344699
0,magic,advtrain,0.04058160125465829,0.030700665556329033
1,magic,advtrain,-0.09731543051498633,0.7625474752440298
2,magic,advtrain,-0.09731505807537602,1.0960840001347256
3,magic,advtrain,0.0021772029840017517,-0.6286382039377408
4,magic,advtrain,0.0021771990494353706,1.3648467651191123
5,magic,advtrain,-0.05891116292920881,0.5749936032765085
6,magic,advtrain,-0.09731544727150858,1.1096188156375364
7,magic,advtrain,0.0021773686881233784,-0.382111207279401
8,magic,advtrain,0.04058144712661287,-2.542847825049559
9,magic,advtrain,-0.09731542781206282,1.3029733228205485
10,magic,advtrain,0.04057870478637007,-0.18392283741681406
11,magic,advtrain,-0.09731542852593146,-0.9882775872981429
12,magic,advtrain,-0.05891116016851448,-0.4536523749371156
13,magic,advtrain,-0.09731540228833173,0.38743973130898574
14,magic,advtrain,0.002177196236309721,-2.3233904593968404
15,magic,advtrain,-0.09731543176604512,0.32169919886676246
16,magic,advtrain,0.04059557928069719,-1.548038885592963
17,magic,advtrain,0.0021772943006006695,-1.7520278906710405
18,magic,advtrain,0.0021771744669935775,-1.1332934676854018
19,magic,advtrain,-0.09731544287920019,0.5527578349504617
20,magic,advtrain,0.04058165210648199,-0.5570970362800269
21,magic,advtrain,0.0021772965222639634,0.3149317911153563
22,magic,advtrain,0.04044109725873516,0.254025121352708
23,magic,advtrain,0.04057866118733245,0.4802498947568322
24,magic,advtrain,0.00217716352182154,-0.4246491988596634
25,magic,advtrain,0.002177147596189654,-0.3763105720639104
26,magic,advtrain,0.0032109300277054606,-1.0124469006960193
27,magic,advtrain,-0.09654049300143677,0.48315021236457756
28,magic,advtrain,0.04058158560787649,0.008322384944110849
29,magic,advtrain,0.002177221834424378,-1.1767982318015797
30,magic,advtrain,0.04057868851375006,0.6175315948567709
31,magic,advtrain,0.04057870435059917,0.34296819465689365
32,magic,advtrain,0.002177167158786916,0.9355997591728247
33,magic,advtrain,0.002177164108164867,-0.18488960995272824
34,magic,advtrain,0.0021771901590961445,1.0429115106593962
35,magic,advtrain,-0.008780183134686299,0.44641285599980574
36,magic,advtrain,0.002177183654243359,1.506962327898626
37,magic,advtrain,0.0021772167624367258,-0.100780399328119
38,magic,advtrain,0.0021771910056322826,0.3004302030766312
39,magic,advtrain,0.04059542937873442,-0.36760961924067453
40,magic,advtrain,0.0021772080132336467,0.8882279049129872
41,magic,advtrain,0.0032109767667816615,0.34200142212097806
42,magic,advtrain,0.0021771769700353505,1.2585017861684549
43,magic,advtrain,-0.09731541545411929,0.8389225055813188
44,magic,advtrain,0.0404410993586245,-0.4662204179040109
45,magic,advtrain,0.040578706015738,2.1218296607406035
46,magic,advtrain,0.0021772255975256237,1.8288975823583404
47,magic,advtrain,0.0021771818487497643,-0.6566746074792775
48,magic,advtrain,0.002177316886228058,0.0925741078548929
49,magic,advtrain,-0.09731510928094529,-0.15395288880344699
