,dset,method,y_pred,y_test
0,heart_failure,lasso_cv,0.5124272522458002,1.4884168150705015
1,heart_failure,lasso_cv,-1.1375622796494906,-0.6718548123582124
2,heart_failure,lasso_cv,0.41885347185408295,-0.6718548123582124
3,heart_failure,lasso_cv,-0.20368626035277143,1.4884168150705015
4,heart_failure,lasso_cv,0.49808567884142174,1.4884168150705015
5,heart_failure,lasso_cv,0.9868223943710996,1.4884168150705015
6,heart_failure,lasso_cv,-0.7880307510746258,-0.6718548123582124
7,heart_failure,lasso_cv,-1.2730057364046055,-0.6718548123582124
8,heart_failure,lasso_cv,-0.5527163994072652,-0.6718548123582124
9,heart_failure,lasso_cv,-0.35196393534985976,1.4884168150705015
10,heart_failure,lasso_cv,0.014486699515541837,-0.6718548123582124
11,heart_failure,lasso_cv,0.41026251271224334,1.4884168150705015
12,heart_failure,lasso_cv,0.5610462878552414,1.4884168150705015
13,heart_failure,lasso_cv,1.196863006194814,1.4884168150705015
14,heart_failure,lasso_cv,-0.282282529317695,1.4884168150705015
15,heart_failure,lasso_cv,-0.8414436308622948,-0.6718548123582124
16,heart_failure,lasso_cv,0.584204253714026,-0.6718548123582124
17,heart_failure,lasso_cv,1.275259753285594,1.4884168150705015
18,heart_failure,lasso_cv,-0.38075582007122627,-0.6718548123582124
19,heart_failure,lasso_cv,1.6186440463887384,1.4884168150705015
20,heart_failure,lasso_cv,0.06205434474881588,-0.6718548123582124
21,heart_failure,lasso_cv,0.1617076235107365,1.4884168150705015
22,heart_failure,lasso_cv,-1.022806629303693,-0.6718548123582124
23,heart_failure,lasso_cv,-0.43063123369728395,-0.6718548123582124
24,heart_failure,lasso_cv,0.14133015188859865,-0.6718548123582124
25,heart_failure,lasso_cv,0.8879763075442496,-0.6718548123582124
26,heart_failure,lasso_cv,-0.4140931088109726,-0.6718548123582124
27,heart_failure,lasso_cv,0.7029842689848852,-0.6718548123582124
28,heart_failure,lasso_cv,-0.5798477416630103,-0.6718548123582124
29,heart_failure,lasso_cv,-0.6470519904160756,-0.6718548123582124
30,heart_failure,lasso_cv,0.5477607238851269,1.4884168150705015
31,heart_failure,lasso_cv,0.10295139215572165,-0.6718548123582124
32,heart_failure,lasso_cv,-0.09835741654763913,-0.6718548123582124
33,heart_failure,lasso_cv,0.09674992953969724,-0.6718548123582124
34,heart_failure,lasso_cv,-0.06813444100112426,1.4884168150705015
35,heart_failure,lasso_cv,-0.27919187780827537,-0.6718548123582124
36,heart_failure,lasso_cv,0.817444271655626,1.4884168150705015
37,heart_failure,lasso_cv,-1.3949767342521928,-0.6718548123582124
38,heart_failure,lasso_cv,0.29909152680611945,-0.6718548123582124
39,heart_failure,lasso_cv,-1.046161109525619,-0.6718548123582124
40,heart_failure,lasso_cv,0.566895071145672,1.4884168150705015
41,heart_failure,lasso_cv,-1.1893129231447905,-0.6718548123582124
42,heart_failure,lasso_cv,-0.246076140109583,-0.6718548123582124
43,heart_failure,lasso_cv,-0.40146803525144764,-0.6718548123582124
44,heart_failure,lasso_cv,-0.6967211467171166,-0.6718548123582124
45,heart_failure,lasso_cv,1.0803800332677271,1.4884168150705015
46,heart_failure,lasso_cv,0.6502962882949713,-0.6718548123582124
47,heart_failure,lasso_cv,-0.9066694026011073,-0.6718548123582124
48,heart_failure,lasso_cv,0.43369023016752883,-0.6718548123582124
49,heart_failure,lasso_cv,0.2340133866527284,-0.6718548123582124
50,heart_failure,lasso_cv,0.9323607358069418,1.4884168150705015
51,heart_failure,lasso_cv,0.734966597703806,1.4884168150705015
52,heart_failure,lasso_cv,-0.7680457121952217,-0.6718548123582124
53,heart_failure,lasso_cv,0.7868345549473282,1.4884168150705015
54,heart_failure,lasso_cv,0.5589053914710544,1.4884168150705015
55,heart_failure,lasso_cv,-1.071034354568537,-0.6718548123582124
56,heart_failure,lasso_cv,-0.07146739467333307,-0.6718548123582124
57,heart_failure,lasso_cv,-0.5548677439737915,-0.6718548123582124
58,heart_failure,lasso_cv,-0.7270060537374179,-0.6718548123582124
59,heart_failure,lasso_cv,0.2529248852399705,-0.6718548123582124
60,heart_failure,lasso_cv,-0.28796884323827887,-0.6718548123582124
61,heart_failure,lasso_cv,0.5258821879063018,1.4884168150705015
62,heart_failure,lasso_cv,0.7246449043212113,-0.6718548123582124
63,heart_failure,lasso_cv,-1.0235683780002,-0.6718548123582124
64,heart_failure,lasso_cv,-0.5538313526028373,-0.6718548123582124
65,heart_failure,lasso_cv,-0.38903145439546594,-0.6718548123582124
66,heart_failure,lasso_cv,-0.1214335372569953,-0.6718548123582124
67,heart_failure,lasso_cv,-0.36121254798729185,1.4884168150705015
68,heart_failure,lasso_cv,0.1454366019092675,1.4884168150705015
69,heart_failure,lasso_cv,1.0792572541385972,1.4884168150705015
70,heart_failure,lasso_cv,0.2382427763367641,-0.6718548123582124
71,heart_failure,lasso_cv,-0.4110860094013445,1.4884168150705015
72,heart_failure,lasso_cv,0.6327363519259313,-0.6718548123582124
73,heart_failure,lasso_cv,-0.31359385783026483,-0.6718548123582124
74,heart_failure,lasso_cv,0.043480587543777885,-0.6718548123582124
75,heart_failure,lasso_cv,-0.891077225038361,-0.6718548123582124
76,heart_failure,lasso_cv,-0.5288611459522704,-0.6718548123582124
77,heart_failure,lasso_cv,2.740142165531327,1.4884168150705015
78,heart_failure,lasso_cv,1.0475401200771177,-0.6718548123582124
79,heart_failure,lasso_cv,-0.7678402444672384,-0.6718548123582124
80,heart_failure,lasso_cv,0.012094012851930402,-0.6718548123582124
81,heart_failure,lasso_cv,0.29503420218440796,1.4884168150705015
82,heart_failure,lasso_cv,0.9886790028942174,-0.6718548123582124
83,heart_failure,lasso_cv,0.9957976520397547,1.4884168150705015
84,heart_failure,lasso_cv,0.2803542566140344,-0.6718548123582124
85,heart_failure,lasso_cv,0.6593363112063493,-0.6718548123582124
86,heart_failure,lasso_cv,0.2882209936028574,-0.6718548123582124
87,heart_failure,lasso_cv,-0.7142000169785838,-0.6718548123582124
88,heart_failure,lasso_cv,0.6445082366812305,1.4884168150705015
89,heart_failure,lasso_cv,0.7216023550972629,1.4884168150705015
0,heart_failure,advtrain,0.579742036854551,1.4244246232238393
1,heart_failure,advtrain,-0.4626252881932953,-0.7020378500174638
2,heart_failure,advtrain,-0.22062081370014458,-0.7020378500174638
3,heart_failure,advtrain,-0.4398330410618825,-0.7020378500174638
4,heart_failure,advtrain,-0.19615551918482327,-0.7020378500174638
5,heart_failure,advtrain,0.744189723227369,1.4244246232238393
6,heart_failure,advtrain,0.680868308861092,1.4244246232238393
7,heart_failure,advtrain,0.512209497574264,1.4244246232238393
8,heart_failure,advtrain,-0.36716212410580484,-0.7020378500174638
9,heart_failure,advtrain,-0.24144323704280032,1.4244246232238393
10,heart_failure,advtrain,0.8167211568483058,-0.7020378500174638
11,heart_failure,advtrain,0.21944418034950286,-0.7020378500174638
12,heart_failure,advtrain,0.048642525517031306,-0.7020378500174638
13,heart_failure,advtrain,-0.5740631311489872,-0.7020378500174638
14,heart_failure,advtrain,-0.6034791742868062,-0.7020378500174638
15,heart_failure,advtrain,-0.021689390051907093,-0.7020378500174638
16,heart_failure,advtrain,1.057430034759864,1.4244246232238393
17,heart_failure,advtrain,-0.6883471587607968,-0.7020378500174638
18,heart_failure,advtrain,-0.0946069937388616,-0.7020378500174638
19,heart_failure,advtrain,-1.0049440908890437,-0.7020378500174638
20,heart_failure,advtrain,0.17195962268351592,-0.7020378500174638
21,heart_failure,advtrain,-0.008171306800924275,-0.7020378500174638
22,heart_failure,advtrain,0.5312363140398145,1.4244246232238393
23,heart_failure,advtrain,0.5000890298920503,1.4244246232238393
24,heart_failure,advtrain,-0.8173959337316533,-0.7020378500174638
25,heart_failure,advtrain,-0.3752680829084322,-0.7020378500174638
26,heart_failure,advtrain,0.5963388840911193,1.4244246232238393
27,heart_failure,advtrain,0.3854642932681226,1.4244246232238393
28,heart_failure,advtrain,0.7993343113313631,1.4244246232238393
29,heart_failure,advtrain,0.11805317131377627,-0.7020378500174638
30,heart_failure,advtrain,-0.3189884727071818,-0.7020378500174638
31,heart_failure,advtrain,-0.3260770540934001,-0.7020378500174638
32,heart_failure,advtrain,-0.46147797886021097,-0.7020378500174638
33,heart_failure,advtrain,1.1162858184715503,1.4244246232238393
34,heart_failure,advtrain,-0.5037570140034278,-0.7020378500174638
35,heart_failure,advtrain,-0.2882748055287896,-0.7020378500174638
36,heart_failure,advtrain,-0.36204846734895546,1.4244246232238393
37,heart_failure,advtrain,0.16884985907231156,-0.7020378500174638
38,heart_failure,advtrain,0.3945655219058167,-0.7020378500174638
39,heart_failure,advtrain,0.480519704074615,1.4244246232238393
40,heart_failure,advtrain,0.22000334066449334,-0.7020378500174638
41,heart_failure,advtrain,-0.09760301667343302,-0.7020378500174638
42,heart_failure,advtrain,0.15360894856304708,-0.7020378500174638
43,heart_failure,advtrain,-0.28955818935366395,1.4244246232238393
44,heart_failure,advtrain,0.1290260267957241,-0.7020378500174638
45,heart_failure,advtrain,0.2050751089003417,-0.7020378500174638
46,heart_failure,advtrain,0.26342726308585496,-0.7020378500174638
47,heart_failure,advtrain,0.37199488499975075,-0.7020378500174638
48,heart_failure,advtrain,0.6954863403315309,-0.7020378500174638
49,heart_failure,advtrain,0.21795853896644732,-0.7020378500174638
50,heart_failure,advtrain,-0.5004022879590915,-0.7020378500174638
51,heart_failure,advtrain,-0.6630779915642896,-0.7020378500174638
52,heart_failure,advtrain,0.49113926240035544,1.4244246232238393
53,heart_failure,advtrain,0.6377625776906649,1.4244246232238393
54,heart_failure,advtrain,-0.64606242569147,-0.7020378500174638
55,heart_failure,advtrain,-0.06540955824438216,-0.7020378500174638
56,heart_failure,advtrain,-0.1470793719750403,-0.7020378500174638
57,heart_failure,advtrain,0.3744367624028976,1.4244246232238393
58,heart_failure,advtrain,-0.2689547450699403,-0.7020378500174638
59,heart_failure,advtrain,-0.7674656763048824,-0.7020378500174638
60,heart_failure,advtrain,-0.7582919595299517,-0.7020378500174638
61,heart_failure,advtrain,-0.0891161704112304,-0.7020378500174638
